Zip Code,Official USPS city name,Official USPS State Code,Lat,Lang
97431,Dexter,OR,43.87446,-122.81868
95570,Trinidad,CA,41.12116,-124.11375
96027,Etna,CA,41.3839,-123.06878
95669,Plymouth,CA,38.48221,-120.89838
92004,Borrego Springs,CA,33.13941,-116.10357
93283,Weldon,CA,35.56954,-118.27648
92401,San Bernardino,CA,34.10478,-117.29216
95445,Gualala,CA,38.83295,-123.49572
92386,Sugarloaf,CA,34.23721,-116.82765
93516,Boron,CA,35.00468,-117.63212
95465,Occidental,CA,38.40644,-123.01948
99347,Pomeroy,WA,46.4278,-117.56644
98952,White Swan,WA,46.35435,-120.76141
95690,Walnut Grove,CA,38.2361,-121.5785
98564,Mossyrock,WA,46.45637,-122.43293
92398,Yermo,CA,34.91176,-116.8472
98278,Oak Harbor,WA,48.34128,-122.66293
97449,Lakeside,OR,43.57609,-124.08389
94511,Bethel Island,CA,38.02912,-121.64067
98548,Hoodsport,WA,47.43003,-123.33218
98537,Cosmopolis,WA,46.83011,-123.60261
96145,Tahoe City,CA,39.14738,-120.18665
97443,Glide,OR,43.24704,-123.01073
97435,Drain,OR,43.70037,-123.33489
95638,Herald,CA,38.33437,-121.1226
96025,Dunsmuir,CA,41.21073,-122.31349
95113,San Jose,CA,37.33368,-121.89102
95454,Laytonville,CA,39.80652,-123.50998
91962,Pine Valley,CA,32.7776,-116.47423
93925,Chualar,CA,36.60064,-121.43123
92676,Silverado,CA,33.75037,-117.63463
96134,Tulelake,CA,41.83835,-121.40661
95372,Soulsbyville,CA,37.99172,-120.26084
98376,Quilcene,WA,47.8512,-122.86207
97442,Glendale,OR,42.77045,-123.40467
93205,Bodfish,CA,35.52026,-118.42508
97465,Port Orford,OR,42.75418,-124.38225
98356,Morton,WA,46.56342,-122.29219
92273,Seeley,CA,32.81777,-115.69995
92391,Twin Peaks,CA,34.23799,-117.23481
93258,Porterville,CA,36.05438,-119.15041
97836,Heppner,OR,45.2939,-119.50152
91916,Descanso,CA,32.88799,-116.62135
98858,Waterville,WA,47.64655,-119.90883
99148,Loon Lake,WA,48.10251,-117.59825
96113,Herlong,CA,40.14289,-120.15859
98241,Darrington,WA,48.2237,-121.32766
95469,Potter Valley,CA,39.39942,-123.05399
97347,Grand Ronde,OR,45.07708,-123.65654
95311,Coulterville,CA,37.7045,-120.08199
92145,San Diego,CA,32.9306,-117.00801
95645,Knights Landing,CA,38.88664,-121.78688
97846,Joseph,OR,45.46587,-117.02962
95975,Rough And Ready,CA,39.22442,-121.15153
93249,Lost Hills,CA,35.68836,-119.87675
95310,Columbia,CA,38.09129,-120.37094
95542,Garberville,CA,40.08672,-123.78492
97112,Cloverdale,OR,45.26032,-123.86917
97389,Tangent,OR,44.53352,-123.08975
99361,Waitsburg,WA,46.23673,-118.1439
98822,Entiat,WA,47.86643,-120.47563
98843,Orondo,WA,47.75201,-120.05985
98592,Union,WA,47.32587,-123.08021
99110,Clayton,WA,48.01215,-117.57636
97499,Yoncalla,OR,43.59277,-123.25553
90263,Malibu,CA,34.03892,-118.70792
97107,Bay City,OR,45.55435,-123.88077
93040,Piru,CA,34.48181,-118.79237
93545,Lone Pine,CA,36.55786,-118.05704
99013,Ford,WA,47.89239,-117.83445
95421,Cazadero,CA,38.63036,-123.19319
95567,Smith River,CA,41.94978,-124.11187
93651,Prather,CA,36.99198,-119.52392
95441,Geyserville,CA,38.73094,-122.90494
98253,Greenbank,WA,48.08535,-122.57687
97018,Columbia City,OR,45.89497,-122.81081
98377,Randle,WA,46.52518,-121.89481
97868,Pilot Rock,OR,45.41177,-118.87134
96118,Loyalton,CA,39.63884,-120.22928
97824,Cove,OR,45.33995,-117.75625
97366,South Beach,OR,44.57712,-124.05101
97738,Hines,OR,43.52256,-119.15178
93562,Trona,CA,35.74814,-117.38067
99133,Grand Coulee,WA,48.01489,-119.07685
95319,Empire,CA,37.63936,-120.9031
97067,Welches,OR,45.30635,-122.01959
99181,Valley,WA,48.14329,-117.76926
97452,Lowell,OR,43.8805,-122.72121
95245,Mokelumne Hill,CA,38.29793,-120.6213
93553,Pearblossom,CA,34.42244,-117.90553
93206,Buttonwillow,CA,35.44108,-119.47436
95689,Volcano,CA,38.47885,-120.61202
94020,La Honda,CA,37.28423,-122.22832
99036,Valleyford,WA,47.52532,-117.27588
98207,Everett,WA,47.98799,-122.22302
92283,Winterhaven,CA,32.93769,-114.7472
95374,Stevinson,CA,37.31615,-120.85288
93601,Ahwahnee,CA,37.39375,-119.74444
99173,Springdale,WA,48.03696,-117.86312
97495,Winchester,OR,43.28778,-123.3054
97498,Yachats,OR,44.28485,-124.02009
95524,Bayside,CA,40.82111,-124.04529
98850,Rock Island,WA,47.30764,-120.07758
93440,Los Alamos,CA,34.72943,-120.24455
95947,Greenville,CA,40.17456,-120.8197
95903,Beale Afb,CA,39.10251,-121.36833
97049,Rhododendron,OR,45.35859,-121.86511
98624,Ilwaco,WA,46.36954,-123.9714
95211,Stockton,CA,37.97982,-121.31296
97040,Mosier,OR,45.62479,-121.38804
98635,Lyle,WA,45.74258,-121.20388
93513,Big Pine,CA,37.11836,-118.13134
95560,Redway,CA,40.16453,-123.83859
95664,Pilot Hill,CA,38.79899,-121.05067
97136,Rockaway Beach,OR,45.62439,-123.91609
99360,Touchet,WA,46.09016,-118.66296
98588,Tahuya,WA,47.44458,-123.0233
93222,Pine Mountain Club,CA,34.84483,-119.1997
93201,Alpaugh,CA,35.85875,-119.48758
96052,Lewiston,CA,40.7282,-122.81539
97348,Halsey,OR,44.38452,-123.12296
97632,Malin,OR,42.03211,-121.4233
98586,South Bend,WA,46.54489,-123.81369
95573,Willow Creek,CA,40.88934,-123.66097
93426,Bradley,CA,35.84641,-120.94132
98357,Neah Bay,WA,48.33199,-124.62847
95449,Hopland,CA,38.94221,-123.10135
93527,Inyokern,CA,36.04632,-118.17718
97541,Trail,OR,42.73849,-122.75469
98421,Tacoma,WA,47.25917,-122.39953
93920,Big Sur,CA,36.11042,-121.56063
92086,Warner Springs,CA,33.30957,-116.65268
97054,Deer Island,OR,45.94813,-122.93373
95937,Dunnigan,CA,38.88522,-121.999
93243,Lebec,CA,34.77686,-118.80142
96056,Mcarthur,CA,41.02369,-121.28308
99159,Odessa,WA,47.32943,-118.74247
99116,Coulee Dam,WA,48.01601,-118.92858
97497,Wolf Creek,OR,42.66677,-123.39219
93432,Creston,CA,35.47194,-120.47107
97344,Falls City,OR,44.86914,-123.46455
98645,Silverlake,WA,46.32644,-122.78197
95641,Isleton,CA,38.141,-121.59025
95977,Smartsville,CA,39.17693,-121.28798
98547,Grayland,WA,46.78634,-124.01991
97375,Scotts Mills,OR,44.97735,-122.59641
94514,Byron,CA,37.82537,-121.62355
98325,Chimacum,WA,47.96585,-122.77839
91905,Boulevard,CA,32.67995,-116.31605
97454,Marcola,OR,44.22157,-122.82168
98394,Vaughn,WA,47.3191,-122.77665
92059,Pala,CA,33.37649,-117.06618
97538,Selma,OR,42.2737,-123.58169
92561,Mountain Center,CA,33.64095,-116.61995
95528,Carlotta,CA,40.49924,-123.92811
96107,Coleville,CA,38.48032,-119.47278
99101,Addy,WA,48.32729,-117.92514
95389,Yosemite National Park,CA,37.72677,-119.53536
95551,Loleta,CA,40.66757,-124.21872
98617,Dallesport,WA,45.64391,-121.15643
99031,Spangle,WA,47.42351,-117.36247
99348,Prescott,WA,46.38968,-118.45178
97121,Hammond,OR,46.18212,-123.95678
95525,Blue Lake,CA,40.925,-123.82271
96103,Blairsden Graeagle,CA,39.80115,-120.66082
97813,Athena,OR,45.85042,-118.52813
99161,Palouse,WA,46.8982,-117.13047
95415,Boonville,CA,39.01523,-123.37074
97014,Cascade Locks,OR,45.58407,-122.01834
95955,Maxwell,CA,39.29409,-122.20733
97137,Saint Paul,OR,45.21609,-122.95879
93653,Raymond,CA,37.24955,-119.94468
92282,Whitewater,CA,33.9655,-116.65872
98638,Naselle,WA,46.38956,-123.74334
96028,Fall River Mills,CA,41.01058,-121.47205
95916,Berry Creek,CA,39.66073,-121.36357
96051,Lakehead,CA,40.9326,-122.4031
95426,Cobb,CA,38.8323,-122.73126
93461,Shandon,CA,35.64703,-120.27328
97416,Camas Valley,OR,43.03589,-123.6854
99126,Evans,WA,48.73963,-117.97196
93266,Stratford,CA,36.15726,-119.86374
98351,Longbranch,WA,47.20301,-122.7687
99402,Asotin,WA,46.19394,-117.14736
95962,Oregon House,CA,39.34594,-121.26629
98342,Indianola,WA,47.75387,-122.51789
97324,Alsea,OR,44.35569,-123.62686
95612,Clarksburg,CA,38.39227,-121.57571
98849,Riverside,WA,48.53819,-119.40391
92091,Rancho Santa Fe,CA,33.01093,-117.21135
92242,Earp,CA,34.1652,-114.31961
95313,Crows Landing,CA,37.43001,-121.04698
99180,Usk,WA,48.29579,-117.3285
99139,Ione,WA,48.7346,-117.40668
95323,Hickman,CA,37.61003,-120.68543
97885,Wallowa,OR,45.65585,-117.51177
95255,West Point,CA,38.41967,-120.4759
92257,Niland,CA,33.26444,-115.32343
95468,Point Arena,CA,38.91223,-123.60458
93608,Cantua Creek,CA,36.48691,-120.35799
98320,Brinnon,WA,47.72075,-122.99145
97466,Powers,OR,42.86681,-124.07255
97633,Merrill,OR,42.03085,-121.56334
95686,Thornton,CA,38.19165,-121.48916
98593,Vader,WA,46.40794,-123.0055
97886,Weston,OR,45.7987,-118.23481
98846,Pateros,WA,48.03405,-119.97863
97376,Seal Rock,OR,44.5085,-123.98034
99185,Wilbur,WA,47.74592,-118.71951
95346,Mi Wuk Village,CA,38.06749,-120.17933
95548,Klamath,CA,41.59277,-124.04488
95681,Sheridan,CA,38.99797,-121.35289
93239,Kettleman City,CA,35.97542,-119.94606
96057,Mccloud,CA,41.26795,-121.93612
95968,Palermo,CA,39.43522,-121.55195
94973,Woodacre,CA,38.01266,-122.63965
94957,Ross,CA,37.96308,-122.56369
93668,Tranquillity,CA,36.64862,-120.28502
97488,Vida,OR,44.12753,-122.44518
99119,Cusick,WA,48.5039,-117.28854
98923,Cowiche,WA,46.66635,-120.71772
97326,Blodgett,OR,44.61593,-123.60118
95317,El Nido,CA,37.12725,-120.51506
97641,Christmas Valley,OR,43.26455,-120.51876
95636,Grizzly Flats,CA,38.62126,-120.38326
96008,Bella Vista,CA,40.71236,-122.10816
96023,Dorris,CA,41.92683,-121.9071
91963,Potrero,CA,32.62627,-116.61007
98303,Anderson Island,WA,47.15783,-122.70387
94575,Moraga,CA,37.8419,-122.11042
98603,Ariel,WA,46.0408,-122.42018
98934,Kittitas,WA,46.98179,-120.41493
97110,Cannon Beach,OR,45.90103,-123.9554
93544,Llano,CA,34.49303,-117.75432
99171,Saint John,WA,47.10444,-117.65624
95246,Mountain Ranch,CA,38.23279,-120.51792
94956,Point Reyes Station,CA,38.05359,-122.85161
96146,Olympic Valley,CA,39.19846,-120.23902
97826,Echo,OR,45.65448,-119.22665
98605,Bingen,WA,45.77509,-121.6328
99138,Inchelium,WA,48.22236,-118.37874
95497,The Sea Ranch,CA,38.71649,-123.45271
94924,Bolinas,CA,37.94541,-122.72056
95462,Monte Rio,CA,38.46171,-123.0223
98281,Point Roberts,WA,48.98817,-123.05767
95303,Ballico,CA,37.48297,-120.66189
99008,Edwall,WA,47.50805,-117.92447
97810,Adams,OR,45.71397,-118.45808
97865,Mount Vernon,OR,44.4472,-119.19104
91008,Duarte,CA,34.15344,-117.96821
97438,Fall Creek,OR,43.95088,-122.68838
92339,Forest Falls,CA,34.09364,-116.93627
94922,Bodega,CA,38.34186,-122.94952
95039,Moss Landing,CA,36.82653,-121.77489
97419,Cheshire,OR,44.17576,-123.40945
99330,Eltopia,WA,46.48982,-119.04317
98304,Ashford,WA,46.86803,-121.75183
95547,Hydesville,CA,40.55751,-124.08116
99115,Coulee City,WA,47.64718,-119.42387
95635,Greenwood,CA,38.90496,-120.90861
98836,Monitor,WA,47.47526,-120.42756
98933,Harrah,WA,46.40223,-120.63124
92321,Cedar Glen,CA,34.25446,-117.15332
96062,Millville,CA,40.57391,-122.07108
97204,Portland,OR,45.51832,-122.6738
93606,Biola,CA,36.80315,-120.01847
95254,Wallace,CA,38.19516,-120.95514
97536,Prospect,OR,42.78738,-122.50562
95369,Snelling,CA,37.53346,-120.43175
92518,March Air Reserve Base,CA,33.88869,-117.27768
92368,Oro Grande,CA,34.65227,-117.33282
98943,South Cle Elum,WA,47.18562,-120.95846
97021,Dufur,OR,45.3871,-121.14216
99155,Nespelem,WA,48.25567,-118.95348
95410,Albion,CA,39.20801,-123.68669
99170,Rosalia,WA,47.24762,-117.4022
97346,Gates,OR,44.76901,-122.35788
91917,Dulzura,CA,32.60876,-116.71979
98639,North Bonneville,WA,45.66284,-121.98949
99030,Rockford,WA,47.4841,-117.11023
95466,Philo,CA,39.08617,-123.50397
97037,Maupin,OR,45.06757,-121.02609
95919,Brownsville,CA,39.43289,-121.26113
97377,Shedd,OR,44.46393,-123.10471
96044,Hornbrook,CA,41.94084,-122.52007
95589,Whitethorn,CA,40.05662,-123.97052
98416,Tacoma,WA,47.26258,-122.48128
97876,Summerville,OR,45.5165,-118.03552
97434,Dorena,OR,43.66775,-122.79333
90073,Los Angeles,CA,34.05453,-118.45696
96140,Carnelian Bay,CA,39.22463,-120.09807
94592,Vallejo,CA,38.09194,-122.27466
98650,Trout Lake,WA,45.97293,-121.52874
97413,Blue River,OR,44.1006,-122.02805
98649,Toutle,WA,46.31417,-122.53538
95629,Fiddletown,CA,38.51645,-120.6885
98565,Napavine,WA,46.57832,-122.90197
95942,Forest Ranch,CA,40.01871,-121.56466
95659,Nicolaus,CA,38.83993,-121.57134
97869,Prairie City,OR,44.40198,-118.62051
95549,Kneeland,CA,40.67478,-123.91525
99130,Garfield,WA,46.99731,-117.18411
99029,Reardan,WA,47.69765,-117.82934
97534,O'Brien,OR,42.08425,-123.75982
94060,Pescadero,CA,37.22338,-122.33714
96120,Markleeville,CA,38.75366,-119.83344
93441,Los Olivos,CA,34.74779,-120.03937
97823,Condon,OR,45.24281,-120.20562
94938,Lagunitas,CA,38.02907,-122.72653
95452,Kenwood,CA,38.42555,-122.53517
99123,Electric City,WA,47.84593,-119.14289
97020,Donald,OR,45.22204,-122.83756
95701,Alta,CA,39.22737,-120.76634
97812,Arlington,OR,45.55943,-120.21621
96039,Happy Camp,CA,41.69298,-123.48892
97834,Halfway,OR,44.96864,-117.18919
98262,Lummi Island,WA,48.69276,-122.6638
97063,Tygh Valley,OR,45.22297,-121.29255
97820,Canyon City,OR,44.16878,-119.19978
99012,Fairfield,WA,47.38209,-117.19286
96142,Tahoma,CA,38.99948,-120.12581
95957,Meridian,CA,39.06216,-121.82823
95943,Glenn,CA,39.58572,-122.03669
93218,Ducor,CA,35.8609,-119.03612
93624,Five Points,CA,36.37876,-120.11625
93666,Sultana,CA,36.54713,-119.33539
94613,Oakland,CA,37.78093,-122.18285
93928,Jolon,CA,36.03241,-121.23953
96047,Igo,CA,40.4643,-122.66396
96024,Douglas City,CA,40.5754,-122.89042
98355,Mineral,WA,46.68689,-122.05559
96104,Cedarville,CA,41.51614,-120.12916
95230,Farmington,CA,37.9607,-120.882
97011,Brightwood,OR,45.38724,-122.0265
95456,Little River,CA,39.25969,-123.74759
94933,Forest Knolls,CA,38.01252,-122.68743
97453,Mapleton,OR,43.99817,-123.85948
97461,Noti,OR,44.09769,-123.48948
98134,Seattle,WA,47.57783,-122.33743
98585,Silver Creek,WA,46.55493,-122.49572
98358,Nordland,WA,48.0557,-122.70761
95703,Applegate,CA,38.9908,-120.98528
94586,Sunol,CA,37.57372,-121.8513
95922,Camptonville,CA,39.48489,-121.07192
99033,Tekoa,WA,47.23237,-117.09927
98814,Carlton,WA,48.20686,-120.15826
93518,Caliente,CA,35.37002,-118.46128
96109,Doyle,CA,40.0196,-120.09784
97867,North Powder,OR,45.06907,-117.9955
94923,Bodega Bay,CA,38.34163,-123.03126
98326,Clallam Bay,WA,48.16779,-124.38897
95345,Midpines,CA,37.59019,-119.96519
98651,Underwood,WA,45.74276,-121.584
96069,Oak Run,CA,40.68677,-122.0098
97870,Richland,OR,44.78891,-117.18786
97118,Garibaldi,OR,45.56101,-123.91122
98361,Packwood,WA,46.5888,-121.59131
93424,Avila Beach,CA,35.19,-120.73219
97388,Gleneden Beach,OR,44.89207,-124.02187
95652,Mcclellan,CA,38.66309,-121.40115
99341,Lind,WA,46.91289,-118.65311
92070,Santa Ysabel,CA,33.1594,-116.72662
93254,New Cuyama,CA,34.94866,-119.77105
97489,Walterville,OR,44.13709,-122.64589
98220,Acme,WA,48.68497,-122.19692
95941,Forbestown,CA,39.52098,-121.2424
98323,Carbonado,WA,47.04063,-121.88815
99032,Sprague,WA,47.31739,-118.02805
95674,Rio Oso,CA,38.95417,-121.48186
95553,Miranda,CA,40.24435,-123.89617
93450,San Ardo,CA,36.05641,-120.82381
95565,Scotia,CA,40.45778,-124.01098
98396,Wilkeson,WA,47.09851,-122.00986
98535,Copalis Beach,WA,47.1066,-124.1339
97481,Tenmile,OR,43.11386,-123.55215
93673,Traver,CA,36.45261,-119.48234
93665,South Dos Palos,CA,36.96018,-120.64814
95914,Bangor,CA,39.40999,-121.36326
95552,Mad River,CA,40.19843,-123.23113
97390,Tidewater,OR,44.31498,-123.85884
98587,Taholah,WA,47.30875,-124.21419
99129,Fruitland,WA,48.00522,-118.1927
97429,Days Creek,OR,42.96834,-123.06351
94937,Inverness,CA,38.10872,-122.91398
97833,Haines,OR,44.92896,-118.01488
99113,Colton,WA,46.59412,-117.19146
92327,Daggett,CA,34.86284,-116.86134
99157,Northport,WA,48.92469,-117.81576
95830,Sacramento,CA,38.49402,-121.27235
98447,Tacoma,WA,47.14429,-122.44348
96038,Grenada,CA,41.60892,-122.54643
95043,Paicines,CA,36.52513,-120.96137
97345,Foster,OR,44.41464,-122.57084
96048,Junction City,CA,40.82089,-123.0521
95439,Fulton,CA,38.49315,-122.77761
98276,Nooksack,WA,48.92698,-122.32597
98336,Glenoma,WA,46.56449,-122.11248
92358,Lytle Creek,CA,34.25923,-117.52095
97149,Neskowin,OR,45.10521,-123.94853
98572,Pe Ell,WA,46.5512,-123.32437
99040,Wellpinit,WA,47.90086,-118.00526
97117,Gales Creek,OR,45.61289,-123.28747
99118,Curlew,WA,48.89659,-118.639
97135,Pacific City,OR,45.19514,-123.95611
99023,Mica,WA,47.56109,-117.17176
97901,Adrian,OR,43.62894,-117.09006
93932,Lockwood,CA,35.99153,-121.06232
95432,Elk,CA,39.10516,-123.64
95444,Graton,CA,38.43321,-122.86894
95543,Gasquet,CA,41.87127,-123.8623
95615,Courtland,CA,38.31429,-121.54646
96096,Whitmore,CA,40.64528,-121.8394
92347,Hinkley,CA,34.95443,-117.22236
94970,Stinson Beach,CA,37.9145,-122.64684
97436,Elkton,OR,43.64043,-123.59204
92066,Ranchita,CA,33.21937,-116.53526
90742,Sunset Beach,CA,33.71792,-118.07155
99143,Lacrosse,WA,46.73947,-117.85625
93255,Onyx,CA,35.6824,-118.09555
96128,Standish,CA,40.35521,-120.41054
95960,North San Juan,CA,39.38978,-121.04434
95017,Davenport,CA,37.10583,-122.24176
93238,Kernville,CA,35.80228,-118.44215
92322,Cedarpines Park,CA,34.25437,-117.32647
98530,Bucoda,WA,46.78803,-122.82345
97492,Westfir,OR,43.72143,-122.49536
95563,Salyer,CA,40.87625,-123.49847
95668,Pleasant Grove,CA,38.82844,-121.49253
97486,Umpqua,OR,43.38201,-123.52858
97371,Rickreall,OR,44.98779,-123.20653
97639,Sprague River,OR,42.45146,-121.43653
94946,Nicasio,CA,38.07889,-122.69433
93452,San Simeon,CA,35.71049,-121.20413
94567,Pope Valley,CA,38.70583,-122.38603
92305,Angelus Oaks,CA,34.16326,-116.82868
95227,Clements,CA,38.20669,-121.04327
95306,Catheys Valley,CA,37.38408,-120.12909
97843,Ione,OR,45.50471,-119.89785
99401,Anatone,WA,46.08744,-117.25143
97830,Fossil,OR,44.9502,-120.18931
95459,Manchester,CA,38.97956,-123.58638
93517,Bridgeport,CA,38.27358,-119.30296
97108,Beaver,OR,45.26893,-123.70879
97627,Keno,OR,42.12189,-122.01889
97410,Azalea,OR,42.79896,-123.14789
95387,Westley,CA,37.50588,-121.32775
92135,San Diego,CA,32.69673,-117.19328
93526,Independence,CA,36.81063,-118.28513
95251,Vallecito,CA,38.08235,-120.45474
95651,Lotus,CA,38.81781,-120.92925
96091,Trinity Center,CA,41.03584,-122.78817
98829,Malott,WA,48.31242,-119.80894
95970,Princeton,CA,39.40056,-122.06028
98542,Ethel,WA,46.52462,-122.71866
98279,Olga,WA,48.64471,-122.8083
91931,Guatay,CA,32.84637,-116.55771
99125,Endicott,WA,46.94299,-117.77858
99158,Oakesdale,WA,47.13032,-117.24738
95939,Elk Creek,CA,39.56322,-122.59296
97543,Wilderville,OR,42.37506,-123.56212
95556,Orleans,CA,41.30078,-123.58461
97065,Wasco,OR,45.59894,-120.65763
97737,Gilchrist,OR,43.50266,-121.73126
97447,Idleyld Park,OR,43.27536,-122.51546
98243,Deer Harbor,WA,48.62096,-123.00505
97522,Butte Falls,OR,42.58129,-122.52832
99321,Beverly,WA,46.87464,-119.89279
97441,Gardiner,OR,43.75104,-124.15651
98438,Mcchord Afb,WA,47.13163,-122.49706
92678,Trabuco Canyon,CA,33.68469,-117.52655
95653,Madison,CA,38.69343,-121.97767
96148,Tahoe Vista,CA,39.24685,-120.05806
98673,Wishram,WA,45.65212,-121.03609
97531,Kerby,OR,42.20427,-123.64943
95471,Rio Nido,CA,38.52404,-122.96878
98830,Mansfield,WA,47.89518,-119.51453
92309,Baker,CA,35.21647,-116.13003
98827,Loomis,WA,48.86486,-119.76696
95675,River Pines,CA,38.54471,-120.74052
98946,Thorp,WA,47.07912,-120.72166
92258,North Palm Springs,CA,33.91584,-116.55986
97638,Silver Lake,OR,43.13952,-120.99851
96058,Macdoel,CA,41.72783,-121.93254
97841,Imbler,OR,45.46512,-117.94494
97039,Moro,OR,45.45601,-120.66447
93954,San Lucas,CA,36.13313,-120.94207
97857,Lostine,OR,45.37812,-117.50433
99179,Uniontown,WA,46.49006,-117.11898
99346,Plymouth,WA,45.99829,-119.30493
95233,Hathaway Pines,CA,38.1762,-120.37044
96087,Shasta,CA,40.62393,-122.61601
99134,Harrington,WA,47.4301,-118.31124
96059,Manton,CA,40.4275,-121.83234
93604,Bass Lake,CA,37.39166,-119.47865
93652,Raisin City,CA,36.59502,-119.90458
98941,Roslyn,WA,47.22328,-120.98209
98619,Glenwood,WA,45.97502,-121.27212
97109,Buxton,OR,45.73784,-123.18112
96084,Round Mountain,CA,40.85035,-121.96886
98925,Easton,WA,47.25806,-121.28081
91210,Glendale,CA,34.14452,-118.25645
99102,Albion,WA,46.79212,-117.2501
99167,Rice,WA,48.41723,-118.11899
97910,Jordan Valley,OR,42.73826,-117.50535
98581,Ryderwood,WA,46.35777,-123.06723
99103,Almira,WA,47.73715,-118.93697
95420,Caspar,CA,39.36712,-123.80392
95714,Dutch Flat,CA,39.20125,-120.83932
92147,San Diego,CA,32.72458,-117.2193
97412,Blachly,OR,44.19597,-123.56091
94021,Loma Mar,CA,37.27091,-122.28065
95554,Myers Flat,CA,40.28413,-123.79454
97636,Paisley,OR,42.61088,-120.52183
97907,Huntington,OR,44.41016,-117.34305
95527,Burnt Ranch,CA,40.8534,-123.43175
98644,Seaview,WA,46.32964,-124.05628
96033,French Gulch,CA,40.76366,-122.56918
96090,Tehama,CA,40.02045,-122.12906
98552,Humptulips,WA,47.30465,-123.91924
93224,Fellows,CA,35.22818,-119.56929
98824,George,WA,47.07784,-119.85868
98643,Rosburg,WA,46.30135,-123.61472
97364,Neotsu,OR,44.99901,-123.9868
99117,Creston,WA,47.72402,-118.5208
95075,Tres Pinos,CA,36.78021,-121.14122
96124,Calpine,CA,39.64338,-120.45044
97622,Bly,OR,42.41915,-121.03403
95585,Leggett,CA,39.84467,-123.65699
92155,San Diego,CA,32.67492,-117.16175
92268,Pioneertown,CA,34.2221,-116.56421
98068,Snoqualmie Pass,WA,47.44072,-121.34967
97874,Spray,OR,44.77754,-119.86744
98280,Orcas,WA,48.60694,-122.90963
92328,Death Valley,CA,36.529,-116.87036
95555,Orick,CA,41.3011,-123.99042
95041,Mount Hermon,CA,37.05082,-122.0576
97130,Manzanita,OR,45.69632,-123.92251
98050,Preston,WA,47.54399,-121.94041
99140,Keller,WA,48.11156,-118.67673
98345,Keyport,WA,47.69921,-122.62354
94104,San Francisco,CA,37.79146,-122.40207
96016,Cassel,CA,40.91155,-121.52318
95558,Petrolia,CA,40.2961,-124.23457
95385,Vernalis,CA,37.60949,-121.25116
93962,Spreckels,CA,36.62471,-121.64649
95979,Stonyford,CA,39.30145,-122.51586
97450,Langlois,OR,42.90428,-124.39742
93067,Summerland,CA,34.42182,-119.59312
96129,Beckwourth,CA,39.78757,-120.35564
95257,Wilseyville,CA,38.38056,-120.44456
98350,La Push,WA,47.90532,-124.61399
94963,San Geronimo,CA,38.01376,-122.67024
96141,Homewood,CA,39.07853,-120.17341
96065,Montgomery Creek,CA,40.88819,-121.88087
98613,Centerville,WA,45.73673,-120.96569
98385,South Prairie,WA,47.13755,-122.09186
95412,Annapolis,CA,38.71367,-123.35009
97122,Hebo,OR,45.1763,-123.81958
99153,Metaline Falls,WA,48.8515,-117.2127
92333,Fawnskin,CA,34.27062,-116.94926
97451,Lorane,OR,43.8152,-123.26791
97733,Crescent,OR,43.37924,-121.95668
93529,June Lake,CA,37.80506,-119.09807
95564,Samoa,CA,40.7899,-124.20339
95607,Capay,CA,38.79135,-122.12724
96006,Adin,CA,41.17425,-120.85292
97625,Dairy,OR,42.31485,-121.58099
94528,Diablo,CA,37.84559,-121.95071
96050,Klamath River,CA,41.90006,-122.88684
95983,Taylorsville,CA,40.07792,-120.70727
93664,Shaver Lake,CA,37.0953,-119.21105
95225,Burson,CA,38.19882,-120.88891
94548,Knightsen,CA,37.9735,-121.65354
95493,Witter Springs,CA,39.18538,-122.97207
95007,Brookdale,CA,37.10502,-122.10678
98538,Curtis,WA,46.47758,-123.15272
96105,Chilcoot,CA,39.83341,-120.17841
95569,Redcrest,CA,40.36748,-123.85533
97731,Chemult,OR,43.14598,-121.79748
98533,Cinebar,WA,46.67121,-122.43414
97493,Westlake,OR,43.89788,-124.01746
99150,Malo,WA,48.79435,-118.58291
96063,Mineral,CA,40.36022,-121.60481
96121,Milford,CA,40.16886,-120.37315
97856,Long Creek,OR,44.80663,-119.12171
93563,Valyermo,CA,34.3966,-117.76036
95417,Branscomb,CA,39.68977,-123.61
96117,Litchfield,CA,40.54621,-120.23999
97750,Mitchell,OR,44.63858,-120.1165
97145,Tolovana Park,OR,45.85103,-123.95067
99363,Wallula,WA,46.06652,-118.88846
95950,Grimes,CA,39.04405,-121.92095
96075,Paynes Creek,CA,40.33852,-121.84893
97147,Wheeler,OR,45.68879,-123.88215
97430,Deadwood,OR,44.17494,-123.70523
98256,Index,WA,47.82999,-121.43037
95956,Meadow Valley,CA,39.83806,-121.13636
98845,Palisades,WA,47.41839,-119.92731
98305,Beaver,WA,48.06029,-124.43012
96092,Vina,CA,39.96245,-122.01554
97476,Sixes,OR,42.83552,-124.41224
98283,Rockport,WA,48.80273,-121.25818
93531,Keene,CA,35.21601,-118.58996
97880,Ukiah,OR,45.08362,-118.89401
97001,Antelope,OR,44.92441,-120.65
98558,Mckenna,WA,46.93397,-122.55659
99128,Farmington,WA,47.09934,-117.07292
95639,Hood,CA,38.3903,-121.50015
98267,Marblemount,WA,48.44342,-121.31629
97480,Swisshome,OR,44.13581,-123.83571
93512,Benton,CA,37.89263,-118.56464
99137,Hunters,WA,48.16826,-118.09022
95984,Twain,CA,40.04096,-121.12268
